client_id,client_name,industry_segment,contact_person,contact_email,city,state,created_at
CLNT90463,IndustrialClient_463,Marine,Contact_463,client463@example.com,Hyderabad,West Bengal,2023-04-22 21:33:19
CLNT90464,IndustrialClient_464,Marine,Contact_464,client464@example.com,Nagpur,Gujarat,2024-07-06 20:03:44
CLNT90465,IndustrialClient_465,Automotive,Contact_465,client465@example.com,Nagpur,Maharashtra,2023-07-03 12:37:02
CLNT90466,IndustrialClient_466,Marine,Contact_466,client466@example.com,Delhi,Delhi,2023-12-04 15:50:11
CLNT90467,IndustrialClient_467,Construction,Contact_467,client467@example.com,Kolkata,Gujarat,2025-02-19 00:05:34
CLNT90468,IndustrialClient_468,Aerospace,Contact_468,client468@example.com,Surat,Gujarat,2025-05-28 11:03:24
CLNT90469,IndustrialClient_469,Aerospace,Contact_469,client469@example.com,Pune,Uttar Pradesh,2025-04-25 00:52:00
CLNT90470,IndustrialClient_470,Automotive,Contact_470,client470@example.com,Ahmedabad,Delhi,2024-12-12 06:45:16
CLNT90471,IndustrialClient_471,Marine,Contact_471,client471@example.com,Chennai,Maharashtra,2023-07-16 17:58:54
CLNT90472,IndustrialClient_472,Marine,Contact_472,client472@example.com,Kolkata,Rajasthan,2025-09-30 23:09:04
CLNT90473,IndustrialClient_473,Construction,Contact_473,client473@example.com,Chennai,Gujarat,2025-09-29 14:35:27
CLNT90474,IndustrialClient_474,Automotive,Contact_474,client474@example.com,Kolkata,Gujarat,2023-09-24 15:12:32
CLNT90475,IndustrialClient_475,Aerospace,Contact_475,client475@example.com,Delhi,Maharashtra,2023-03-22 07:43:48
CLNT90476,IndustrialClient_476,Aerospace,Contact_476,client476@example.com,Hyderabad,Maharashtra,2025-05-13 18:04:27
CLNT90477,IndustrialClient_477,Aerospace,Contact_477,client477@example.com,Lucknow,Gujarat,2025-04-19 15:36:51
CLNT90478,IndustrialClient_478,Automotive,Contact_478,client478@example.com,Delhi,Gujarat,2023-08-05 21:49:59
CLNT90479,IndustrialClient_479,Automotive,Contact_479,client479@example.com,Surat,Gujarat,2024-12-04 03:40:05
CLNT90480,IndustrialClient_480,Construction,Contact_480,client480@example.com,Kolkata,Delhi,2023-03-01 00:40:14
CLNT90481,IndustrialClient_481,Automotive,Contact_481,client481@example.com,Pune,Gujarat,2024-07-24 19:58:21
CLNT90482,IndustrialClient_482,Marine,Contact_482,client482@example.com,Jaipur,Karnataka,2025-01-19 08:36:39
CLNT90483,IndustrialClient_483,Construction,Contact_483,client483@example.com,Nagpur,West Bengal,2024-12-20 21:50:39
CLNT90484,IndustrialClient_484,Construction,Contact_484,client484@example.com,Delhi,West Bengal,2025-12-01 20:56:31
CLNT90485,IndustrialClient_485,Construction,Contact_485,client485@example.com,Surat,West Bengal,2024-06-23 17:44:37
CLNT90486,IndustrialClient_486,Construction,Contact_486,client486@example.com,Mumbai,Maharashtra,2025-07-01 15:31:57
CLNT90487,IndustrialClient_487,Construction,Contact_487,client487@example.com,Hyderabad,Gujarat,2024-11-29 00:56:33
CLNT90488,IndustrialClient_488,Automotive,Contact_488,client488@example.com,Kolkata,Gujarat,2025-10-11 23:50:26
CLNT90489,IndustrialClient_489,Aerospace,Contact_489,client489@example.com,Ahmedabad,Maharashtra,2023-08-04 20:13:58
CLNT90490,IndustrialClient_490,Construction,Contact_490,client490@example.com,Surat,Maharashtra,2025-01-19 21:17:17
CLNT90491,IndustrialClient_491,Aerospace,Contact_491,client491@example.com,Lucknow,Delhi,2023-08-09 10:50:17
CLNT90492,IndustrialClient_492,Aerospace,Contact_492,client492@example.com,Kolkata,Tamil Nadu,2023-12-01 22:42:16
CLNT90493,IndustrialClient_493,Construction,Contact_493,client493@example.com,Chennai,Delhi,2024-07-01 07:11:44
CLNT90494,IndustrialClient_494,Aerospace,Contact_494,client494@example.com,Kolkata,Gujarat,2025-05-16 03:15:52
CLNT90495,IndustrialClient_495,Aerospace,Contact_495,client495@example.com,Kolkata,Rajasthan,2025-10-03 19:37:13
CLNT90496,IndustrialClient_496,Construction,Contact_496,client496@example.com,Ahmedabad,Gujarat,2025-05-18 01:13:01
CLNT90497,IndustrialClient_497,Aerospace,Contact_497,client497@example.com,Mumbai,West Bengal,2025-03-15 22:07:54
CLNT90498,IndustrialClient_498,Marine,Contact_498,client498@example.com,Jaipur,Delhi,2023-08-06 15:28:53
CLNT90499,IndustrialClient_499,Marine,Contact_499,client499@example.com,Ahmedabad,Gujarat,2023-09-27 06:34:40
CLNT90500,IndustrialClient_500,Aerospace,Contact_500,client500@example.com,Surat,Karnataka,2024-11-25 03:10:38
CLNT90501,IndustrialClient_501,Automotive,Contact_501,client501@example.com,Delhi,Delhi,2024-09-22 02:10:42
CLNT90502,IndustrialClient_502,Aerospace,Contact_502,client502@example.com,Delhi,Uttar Pradesh,2025-03-19 10:15:13
CLNT90503,IndustrialClient_503,Aerospace,Contact_503,client503@example.com,Surat,Karnataka,2025-12-11 14:36:23
CLNT90504,IndustrialClient_504,Aerospace,Contact_504,client504@example.com,Mumbai,Telangana,2025-03-26 09:19:28
CLNT90505,IndustrialClient_505,Automotive,Contact_505,client505@example.com,Jaipur,Gujarat,2023-01-20 22:59:12
CLNT90506,IndustrialClient_506,Aerospace,Contact_506,client506@example.com,Delhi,Delhi,2023-10-14 12:04:29
CLNT90507,IndustrialClient_507,Automotive,Contact_507,client507@example.com,Jaipur,Tamil Nadu,2025-07-20 08:06:38
CLNT90508,IndustrialClient_508,Aerospace,Contact_508,client508@example.com,Mumbai,Karnataka,2023-09-13 03:05:55
CLNT90509,IndustrialClient_509,Aerospace,Contact_509,client509@example.com,Bengaluru,Maharashtra,2024-05-06 04:43:28
CLNT90510,IndustrialClient_510,Marine,Contact_510,client510@example.com,Ahmedabad,Telangana,2025-04-12 12:38:46
CLNT90511,IndustrialClient_511,Construction,Contact_511,client511@example.com,Delhi,Tamil Nadu,2023-06-06 23:05:23
CLNT90512,IndustrialClient_512,Marine,Contact_512,client512@example.com,Kolkata,West Bengal,2025-02-28 14:18:50
CLNT90513,IndustrialClient_513,Automotive,Contact_513,client513@example.com,Jaipur,Maharashtra,2023-11-13 05:34:02
CLNT90514,IndustrialClient_514,Aerospace,Contact_514,client514@example.com,Nagpur,Rajasthan,2025-01-12 23:47:27
CLNT90515,IndustrialClient_515,Marine,Contact_515,client515@example.com,Chennai,Maharashtra,2024-05-18 11:36:07
CLNT90516,IndustrialClient_516,Automotive,Contact_516,client516@example.com,Surat,Tamil Nadu,2025-12-02 00:55:40
CLNT90517,IndustrialClient_517,Marine,Contact_517,client517@example.com,Mumbai,West Bengal,2024-02-28 08:31:55
CLNT90518,IndustrialClient_518,Aerospace,Contact_518,client518@example.com,Jaipur,Maharashtra,2024-02-24 22:28:22
CLNT90519,IndustrialClient_519,Marine,Contact_519,client519@example.com,Kolkata,Delhi,2024-12-16 04:36:10
CLNT90520,IndustrialClient_520,Automotive,Contact_520,client520@example.com,Pune,West Bengal,2025-10-19 19:47:10
CLNT90521,IndustrialClient_521,Automotive,Contact_521,client521@example.com,Mumbai,Rajasthan,2023-09-29 14:49:06
CLNT90522,IndustrialClient_522,Construction,Contact_522,client522@example.com,Delhi,Maharashtra,2024-04-19 22:20:47
CLNT90523,IndustrialClient_523,Aerospace,Contact_523,client523@example.com,Hyderabad,Telangana,2024-10-15 14:09:59
CLNT90524,IndustrialClient_524,Aerospace,Contact_524,client524@example.com,Ahmedabad,Telangana,2024-04-11 17:19:18
CLNT90525,IndustrialClient_525,Construction,Contact_525,client525@example.com,Mumbai,Maharashtra,2024-07-03 09:10:57
CLNT90526,IndustrialClient_526,Automotive,Contact_526,client526@example.com,Lucknow,Rajasthan,2025-04-05 22:24:46
CLNT90527,IndustrialClient_527,Construction,Contact_527,client527@example.com,Bengaluru,Maharashtra,2025-10-09 10:55:48
CLNT90528,IndustrialClient_528,Automotive,Contact_528,client528@example.com,Jaipur,Gujarat,2023-02-03 07:46:32
CLNT90529,IndustrialClient_529,Marine,Contact_529,client529@example.com,Jaipur,Telangana,2023-12-22 07:02:32
CLNT90530,IndustrialClient_530,Automotive,Contact_530,client530@example.com,Pune,West Bengal,2025-11-12 23:27:32
CLNT90531,IndustrialClient_531,Aerospace,Contact_531,client531@example.com,Surat,Uttar Pradesh,2023-10-26 01:07:53
CLNT90532,IndustrialClient_532,Construction,Contact_532,client532@example.com,Jaipur,Maharashtra,2025-12-21 19:23:22
CLNT90533,IndustrialClient_533,Aerospace,Contact_533,client533@example.com,Mumbai,Rajasthan,2025-06-25 20:36:48
CLNT90534,IndustrialClient_534,Construction,Contact_534,client534@example.com,Lucknow,West Bengal,2025-09-29 11:22:12
CLNT90535,IndustrialClient_535,Automotive,Contact_535,client535@example.com,Lucknow,Delhi,2025-08-29 16:02:00
CLNT90536,IndustrialClient_536,Automotive,Contact_536,client536@example.com,Hyderabad,Gujarat,2024-05-30 20:30:03
CLNT90537,IndustrialClient_537,Construction,Contact_537,client537@example.com,Surat,West Bengal,2024-07-16 11:57:43
CLNT90538,IndustrialClient_538,Automotive,Contact_538,client538@example.com,Nagpur,Gujarat,2025-10-01 23:22:53
CLNT90539,IndustrialClient_539,Automotive,Contact_539,client539@example.com,Lucknow,Gujarat,2025-08-06 19:35:00
CLNT90540,IndustrialClient_540,Construction,Contact_540,client540@example.com,Chennai,Maharashtra,2023-04-13 05:04:36
CLNT90541,IndustrialClient_541,Marine,Contact_541,client541@example.com,Surat,Karnataka,2023-05-25 06:05:27
CLNT90542,IndustrialClient_542,Construction,Contact_542,client542@example.com,Pune,Maharashtra,2023-12-03 19:52:15
CLNT90543,IndustrialClient_543,Construction,Contact_543,client543@example.com,Nagpur,Maharashtra,2025-01-05 19:19:33
CLNT90544,IndustrialClient_544,Construction,Contact_544,client544@example.com,Kolkata,Gujarat,2024-06-09 18:55:25
CLNT90545,IndustrialClient_545,Construction,Contact_545,client545@example.com,Pune,Tamil Nadu,2024-08-10 20:55:21
CLNT90546,IndustrialClient_546,Marine,Contact_546,client546@example.com,Bengaluru,West Bengal,2025-02-18 08:06:30
CLNT90547,IndustrialClient_547,Automotive,Contact_547,client547@example.com,Pune,Maharashtra,2024-01-17 17:16:52
CLNT90548,IndustrialClient_548,Aerospace,Contact_548,client548@example.com,Surat,Uttar Pradesh,2024-07-26 08:29:28
CLNT90549,IndustrialClient_549,Marine,Contact_549,client549@example.com,Mumbai,Maharashtra,2024-08-20 12:23:24
CLNT90550,IndustrialClient_550,Construction,Contact_550,client550@example.com,Pune,Gujarat,2024-01-13 21:47:07
CLNT90551,IndustrialClient_551,Automotive,Contact_551,client551@example.com,Ahmedabad,Gujarat,2023-02-18 08:25:15
CLNT90552,IndustrialClient_552,Automotive,Contact_552,client552@example.com,Kolkata,Delhi,2023-03-24 15:11:15
CLNT90553,IndustrialClient_553,Marine,Contact_553,client553@example.com,Ahmedabad,West Bengal,2025-08-07 21:36:41
CLNT90554,IndustrialClient_554,Aerospace,Contact_554,client554@example.com,Mumbai,Gujarat,2025-02-16 05:52:49
CLNT90555,IndustrialClient_555,Aerospace,Contact_555,client555@example.com,Lucknow,Delhi,2023-03-09 23:57:47
CLNT90556,IndustrialClient_556,Construction,Contact_556,client556@example.com,Delhi,Telangana,2024-09-12 02:00:45
CLNT90557,IndustrialClient_557,Aerospace,Contact_557,client557@example.com,Delhi,Rajasthan,2023-02-17 11:58:14
CLNT90558,IndustrialClient_558,Marine,Contact_558,client558@example.com,Pune,Uttar Pradesh,2024-02-04 18:33:16
CLNT90559,IndustrialClient_559,Aerospace,Contact_559,client559@example.com,Kolkata,Maharashtra,2023-08-24 21:41:49
CLNT90560,IndustrialClient_560,Automotive,Contact_560,client560@example.com,Nagpur,Maharashtra,2024-11-28 13:37:13
CLNT90561,IndustrialClient_561,Aerospace,Contact_561,client561@example.com,Chennai,West Bengal,2024-12-07 14:21:58
CLNT90562,IndustrialClient_562,Automotive,Contact_562,client562@example.com,Nagpur,Karnataka,2025-09-05 15:50:43
CLNT90563,IndustrialClient_563,Automotive,Contact_563,client563@example.com,Pune,West Bengal,2025-06-23 22:52:13
CLNT90564,IndustrialClient_564,Marine,Contact_564,client564@example.com,Nagpur,West Bengal,2025-07-14 09:09:20
CLNT90565,IndustrialClient_565,Aerospace,Contact_565,client565@example.com,Kolkata,Telangana,2025-11-14 13:57:34
CLNT90566,IndustrialClient_566,Marine,Contact_566,client566@example.com,Hyderabad,Gujarat,2024-05-22 08:03:03
CLNT90567,IndustrialClient_567,Automotive,Contact_567,client567@example.com,Pune,Tamil Nadu,2025-05-26 05:45:22
CLNT90568,IndustrialClient_568,Automotive,Contact_568,client568@example.com,Jaipur,Maharashtra,2024-07-08 18:43:56
CLNT90569,IndustrialClient_569,Marine,Contact_569,client569@example.com,Kolkata,Tamil Nadu,2025-03-02 03:38:07
CLNT90570,IndustrialClient_570,Construction,Contact_570,client570@example.com,Surat,Maharashtra,2024-12-16 07:16:48
CLNT90571,IndustrialClient_571,Construction,Contact_571,client571@example.com,Kolkata,West Bengal,2023-09-10 14:20:22
CLNT90572,IndustrialClient_572,Aerospace,Contact_572,client572@example.com,Nagpur,Tamil Nadu,2023-04-26 20:21:09
CLNT90573,IndustrialClient_573,Construction,Contact_573,client573@example.com,Nagpur,Uttar Pradesh,2025-05-07 21:46:17
CLNT90574,IndustrialClient_574,Marine,Contact_574,client574@example.com,Delhi,Uttar Pradesh,2025-05-14 10:41:00
CLNT90575,IndustrialClient_575,Marine,Contact_575,client575@example.com,Lucknow,Maharashtra,2025-06-01 02:25:29
CLNT90576,IndustrialClient_576,Automotive,Contact_576,client576@example.com,Hyderabad,West Bengal,2023-04-30 16:41:29
CLNT90577,IndustrialClient_577,Marine,Contact_577,client577@example.com,Hyderabad,Maharashtra,2023-10-04 23:06:38
CLNT90578,IndustrialClient_578,Construction,Contact_578,client578@example.com,Ahmedabad,Gujarat,2023-07-27 12:58:16
CLNT90579,IndustrialClient_579,Marine,Contact_579,client579@example.com,Hyderabad,Maharashtra,2025-05-24 14:44:47
CLNT90580,IndustrialClient_580,Marine,Contact_580,client580@example.com,Kolkata,Tamil Nadu,2024-04-11 04:33:14
CLNT90581,IndustrialClient_581,Construction,Contact_581,client581@example.com,Chennai,Maharashtra,2024-04-09 09:20:46
CLNT90582,IndustrialClient_582,Automotive,Contact_582,client582@example.com,Surat,Karnataka,2023-02-22 21:39:50
CLNT90583,IndustrialClient_583,Aerospace,Contact_583,client583@example.com,Nagpur,West Bengal,2025-11-01 07:36:57
CLNT90584,IndustrialClient_584,Marine,Contact_584,client584@example.com,Kolkata,Gujarat,2025-01-20 22:33:21
CLNT90585,IndustrialClient_585,Aerospace,Contact_585,client585@example.com,Delhi,Tamil Nadu,2025-03-15 05:42:00
CLNT90586,IndustrialClient_586,Aerospace,Contact_586,client586@example.com,Chennai,Gujarat,2024-04-12 10:28:38
CLNT90587,IndustrialClient_587,Construction,Contact_587,client587@example.com,Lucknow,Gujarat,2023-03-23 13:05:31
CLNT90588,IndustrialClient_588,Aerospace,Contact_588,client588@example.com,Lucknow,Maharashtra,2023-01-14 09:34:23
CLNT90589,IndustrialClient_589,Marine,Contact_589,client589@example.com,Lucknow,Delhi,2025-02-08 15:29:36
CLNT90590,IndustrialClient_590,Marine,Contact_590,client590@example.com,Hyderabad,Tamil Nadu,2025-11-04 09:22:52
CLNT90591,IndustrialClient_591,Aerospace,Contact_591,client591@example.com,Chennai,Maharashtra,2023-08-23 01:04:29
CLNT90592,IndustrialClient_592,Automotive,Contact_592,client592@example.com,Lucknow,Rajasthan,2023-05-09 16:05:58
CLNT90593,IndustrialClient_593,Aerospace,Contact_593,client593@example.com,Pune,Rajasthan,2023-02-12 23:40:03
CLNT90594,IndustrialClient_594,Marine,Contact_594,client594@example.com,Nagpur,Rajasthan,2024-09-22 10:42:32
CLNT90595,IndustrialClient_595,Automotive,Contact_595,client595@example.com,Delhi,Maharashtra,2024-09-27 11:55:39
CLNT90596,IndustrialClient_596,Construction,Contact_596,client596@example.com,Pune,Rajasthan,2023-11-27 21:09:22
CLNT90597,IndustrialClient_597,Aerospace,Contact_597,client597@example.com,Kolkata,Uttar Pradesh,2024-01-06 13:45:19
CLNT90598,IndustrialClient_598,Marine,Contact_598,client598@example.com,Kolkata,Maharashtra,2025-05-31 15:45:55
CLNT90599,IndustrialClient_599,Marine,Contact_599,client599@example.com,Hyderabad,Gujarat,2025-01-15 15:25:06
CLNT90600,IndustrialClient_600,Aerospace,Contact_600,client600@example.com,Bengaluru,Gujarat,2024-07-31 01:54:23
CLNT90601,IndustrialClient_601,Aerospace,Contact_601,client601@example.com,Kolkata,Uttar Pradesh,2023-04-11 12:20:57
CLNT90602,IndustrialClient_602,Marine,Contact_602,client602@example.com,Delhi,Maharashtra,2024-07-18 14:17:22
CLNT90603,IndustrialClient_603,Aerospace,Contact_603,client603@example.com,Jaipur,Karnataka,2024-11-13 04:39:04
CLNT90604,IndustrialClient_604,Construction,Contact_604,client604@example.com,Delhi,Rajasthan,2023-06-08 16:15:10
CLNT90605,IndustrialClient_605,Automotive,Contact_605,client605@example.com,Nagpur,Delhi,2025-02-04 22:49:02
CLNT90606,IndustrialClient_606,Aerospace,Contact_606,client606@example.com,Nagpur,Gujarat,2025-09-23 08:24:55
CLNT90607,IndustrialClient_607,Automotive,Contact_607,client607@example.com,Lucknow,Uttar Pradesh,2023-07-29 03:16:54
CLNT90608,IndustrialClient_608,Aerospace,Contact_608,client608@example.com,Bengaluru,Gujarat,2024-05-14 23:01:47
CLNT90609,IndustrialClient_609,Automotive,Contact_609,client609@example.com,Delhi,Gujarat,2023-02-19 06:37:23
CLNT90610,IndustrialClient_610,Automotive,Contact_610,client610@example.com,Pune,Delhi,2024-05-02 12:32:15
CLNT90611,IndustrialClient_611,Automotive,Contact_611,client611@example.com,Hyderabad,Karnataka,2025-12-17 05:21:18
CLNT90612,IndustrialClient_612,Marine,Contact_612,client612@example.com,Bengaluru,Maharashtra,2023-03-16 22:30:06
CLNT90613,IndustrialClient_613,Marine,Contact_613,client613@example.com,Surat,West Bengal,2024-07-31 05:07:04
CLNT90614,IndustrialClient_614,Automotive,Contact_614,client614@example.com,Nagpur,Gujarat,2024-09-05 05:25:24
CLNT90615,IndustrialClient_615,Aerospace,Contact_615,client615@example.com,Pune,West Bengal,2023-08-10 03:22:01
CLNT90616,IndustrialClient_616,Aerospace,Contact_616,client616@example.com,Lucknow,West Bengal,2024-10-30 08:40:34
CLNT90617,IndustrialClient_617,Aerospace,Contact_617,client617@example.com,Kolkata,Gujarat,2025-06-23 07:59:18
CLNT90618,IndustrialClient_618,Marine,Contact_618,client618@example.com,Ahmedabad,Tamil Nadu,2025-03-05 00:00:39
CLNT90619,IndustrialClient_619,Aerospace,Contact_619,client619@example.com,Kolkata,Gujarat,2025-07-17 08:01:07
CLNT90620,IndustrialClient_620,Automotive,Contact_620,client620@example.com,Kolkata,Gujarat,2023-04-07 03:44:07
CLNT90621,IndustrialClient_621,Automotive,Contact_621,client621@example.com,Nagpur,Karnataka,2025-02-01 03:58:15
CLNT90622,IndustrialClient_622,Automotive,Contact_622,client622@example.com,Surat,Maharashtra,2023-09-12 10:53:39
CLNT90623,IndustrialClient_623,Construction,Contact_623,client623@example.com,Jaipur,Karnataka,2024-09-23 02:04:39
CLNT90624,IndustrialClient_624,Marine,Contact_624,client624@example.com,Ahmedabad,Karnataka,2024-09-12 05:10:21
CLNT90625,IndustrialClient_625,Automotive,Contact_625,client625@example.com,Mumbai,Karnataka,2023-08-22 20:16:04
CLNT90626,IndustrialClient_626,Automotive,Contact_626,client626@example.com,Kolkata,Maharashtra,2023-10-04 12:56:49
CLNT90627,IndustrialClient_627,Construction,Contact_627,client627@example.com,Bengaluru,West Bengal,2023-06-08 02:27:39
CLNT90628,IndustrialClient_628,Aerospace,Contact_628,client628@example.com,Jaipur,Maharashtra,2024-10-24 16:19:23
CLNT90629,IndustrialClient_629,Marine,Contact_629,client629@example.com,Kolkata,Tamil Nadu,2023-07-29 01:04:10
CLNT90630,IndustrialClient_630,Marine,Contact_630,client630@example.com,Pune,West Bengal,2023-11-25 21:54:42
CLNT90631,IndustrialClient_631,Marine,Contact_631,client631@example.com,Mumbai,Tamil Nadu,2023-09-06 07:33:30
CLNT90632,IndustrialClient_632,Aerospace,Contact_632,client632@example.com,Mumbai,Telangana,2025-03-05 08:57:28
CLNT90633,IndustrialClient_633,Construction,Contact_633,client633@example.com,Ahmedabad,Rajasthan,2024-09-30 08:23:21
CLNT90634,IndustrialClient_634,Marine,Contact_634,client634@example.com,Chennai,Maharashtra,2024-11-29 17:42:48
CLNT90635,IndustrialClient_635,Construction,Contact_635,client635@example.com,Pune,Rajasthan,2025-11-13 06:38:24
CLNT90636,IndustrialClient_636,Marine,Contact_636,client636@example.com,Ahmedabad,Gujarat,2025-12-02 14:04:14
CLNT90637,IndustrialClient_637,Construction,Contact_637,client637@example.com,Surat,Maharashtra,2025-08-01 23:49:51
CLNT90638,IndustrialClient_638,Marine,Contact_638,client638@example.com,Kolkata,Karnataka,2025-02-02 04:02:43
CLNT90639,IndustrialClient_639,Construction,Contact_639,client639@example.com,Pune,Gujarat,2023-02-15 17:23:46
CLNT90640,IndustrialClient_640,Automotive,Contact_640,client640@example.com,Chennai,West Bengal,2023-07-29 12:52:17
CLNT90641,IndustrialClient_641,Aerospace,Contact_641,client641@example.com,Mumbai,Uttar Pradesh,2025-05-26 18:47:44
CLNT90642,IndustrialClient_642,Automotive,Contact_642,client642@example.com,Jaipur,Telangana,2024-12-20 06:33:09
CLNT90643,IndustrialClient_643,Aerospace,Contact_643,client643@example.com,Delhi,Karnataka,2023-08-14 00:13:28
CLNT90644,IndustrialClient_644,Automotive,Contact_644,client644@example.com,Mumbai,Maharashtra,2023-12-23 23:49:18
CLNT90645,IndustrialClient_645,Construction,Contact_645,client645@example.com,Lucknow,Karnataka,2024-02-19 11:00:47
CLNT90646,IndustrialClient_646,Automotive,Contact_646,client646@example.com,Delhi,Telangana,2025-03-26 01:25:51
CLNT90647,IndustrialClient_647,Aerospace,Contact_647,client647@example.com,Pune,Tamil Nadu,2025-04-14 01:53:15
CLNT90648,IndustrialClient_648,Aerospace,Contact_648,client648@example.com,Chennai,Maharashtra,2023-12-24 06:32:28
CLNT90649,IndustrialClient_649,Construction,Contact_649,client649@example.com,Nagpur,Gujarat,2025-06-26 05:21:18
CLNT90650,IndustrialClient_650,Construction,Contact_650,client650@example.com,Nagpur,Rajasthan,2024-05-28 21:52:02
CLNT90651,IndustrialClient_651,Construction,Contact_651,client651@example.com,Mumbai,Gujarat,2024-07-14 04:45:51
CLNT90652,IndustrialClient_652,Automotive,Contact_652,client652@example.com,Bengaluru,Delhi,2025-09-29 08:14:48
CLNT90653,IndustrialClient_653,Aerospace,Contact_653,client653@example.com,Mumbai,Maharashtra,2023-03-21 05:25:38
CLNT90654,IndustrialClient_654,Marine,Contact_654,client654@example.com,Chennai,Maharashtra,2024-10-12 19:17:56
CLNT90655,IndustrialClient_655,Aerospace,Contact_655,client655@example.com,Nagpur,Gujarat,2023-04-27 00:09:29
CLNT90656,IndustrialClient_656,Automotive,Contact_656,client656@example.com,Bengaluru,Tamil Nadu,2025-11-12 14:52:59
CLNT90657,IndustrialClient_657,Marine,Contact_657,client657@example.com,Ahmedabad,Delhi,2025-07-05 12:18:03
CLNT90658,IndustrialClient_658,Automotive,Contact_658,client658@example.com,Surat,Rajasthan,2025-06-27 21:15:43
CLNT90659,IndustrialClient_659,Automotive,Contact_659,client659@example.com,Nagpur,Telangana,2024-11-30 19:51:10
CLNT90660,IndustrialClient_660,Aerospace,Contact_660,client660@example.com,Jaipur,Gujarat,2025-05-16 10:51:34
CLNT90661,IndustrialClient_661,Marine,Contact_661,client661@example.com,Lucknow,Tamil Nadu,2023-10-09 08:15:43
CLNT90662,IndustrialClient_662,Construction,Contact_662,client662@example.com,Surat,Rajasthan,2023-05-11 03:48:13
CLNT90663,IndustrialClient_663,Construction,Contact_663,client663@example.com,Bengaluru,Delhi,2023-03-20 22:08:32
CLNT90664,IndustrialClient_664,Automotive,Contact_664,client664@example.com,Jaipur,Rajasthan,2024-07-29 10:40:16
CLNT90665,IndustrialClient_665,Aerospace,Contact_665,client665@example.com,Bengaluru,Telangana,2024-12-24 22:15:59
CLNT90666,IndustrialClient_666,Marine,Contact_666,client666@example.com,Lucknow,Telangana,2023-05-02 20:52:52
CLNT90667,IndustrialClient_667,Marine,Contact_667,client667@example.com,Nagpur,West Bengal,2023-09-02 13:16:23
CLNT90668,IndustrialClient_668,Automotive,Contact_668,client668@example.com,Nagpur,Uttar Pradesh,2023-04-29 17:48:43
CLNT90669,IndustrialClient_669,Marine,Contact_669,client669@example.com,Lucknow,Rajasthan,2023-11-15 10:41:26
CLNT90670,IndustrialClient_670,Construction,Contact_670,client670@example.com,Kolkata,Maharashtra,2023-02-27 09:59:05
CLNT90671,IndustrialClient_671,Construction,Contact_671,client671@example.com,Ahmedabad,Rajasthan,2023-07-08 04:27:50
CLNT90672,IndustrialClient_672,Automotive,Contact_672,client672@example.com,Ahmedabad,Tamil Nadu,2025-11-23 20:13:11
CLNT90673,IndustrialClient_673,Aerospace,Contact_673,client673@example.com,Kolkata,Gujarat,2023-05-16 03:26:25
CLNT90674,IndustrialClient_674,Automotive,Contact_674,client674@example.com,Delhi,Karnataka,2023-04-18 12:40:08
CLNT90675,IndustrialClient_675,Automotive,Contact_675,client675@example.com,Bengaluru,Maharashtra,2024-12-18 16:36:19
CLNT90676,IndustrialClient_676,Marine,Contact_676,client676@example.com,Jaipur,Telangana,2023-08-12 05:57:10
CLNT90677,IndustrialClient_677,Aerospace,Contact_677,client677@example.com,Mumbai,Karnataka,2025-09-26 14:47:41
CLNT90678,IndustrialClient_678,Marine,Contact_678,client678@example.com,Delhi,Karnataka,2025-12-02 22:04:22
CLNT90679,IndustrialClient_679,Construction,Contact_679,client679@example.com,Nagpur,West Bengal,2025-07-19 23:05:05
CLNT90680,IndustrialClient_680,Construction,Contact_680,client680@example.com,Ahmedabad,Delhi,2023-02-04 07:13:13
CLNT90681,IndustrialClient_681,Automotive,Contact_681,client681@example.com,Chennai,Rajasthan,2023-06-28 19:38:46
CLNT90682,IndustrialClient_682,Aerospace,Contact_682,client682@example.com,Kolkata,Rajasthan,2023-05-02 00:58:37
CLNT90683,IndustrialClient_683,Construction,Contact_683,client683@example.com,Nagpur,Maharashtra,2023-01-05 01:09:01
CLNT90684,IndustrialClient_684,Marine,Contact_684,client684@example.com,Hyderabad,Karnataka,2024-07-11 02:45:01
CLNT90685,IndustrialClient_685,Automotive,Contact_685,client685@example.com,Lucknow,Rajasthan,2023-09-03 03:07:43
CLNT90686,IndustrialClient_686,Aerospace,Contact_686,client686@example.com,Lucknow,Maharashtra,2023-01-22 08:13:09
CLNT90687,IndustrialClient_687,Automotive,Contact_687,client687@example.com,Ahmedabad,Rajasthan,2025-07-26 08:45:56
CLNT90688,IndustrialClient_688,Automotive,Contact_688,client688@example.com,Nagpur,Karnataka,2025-12-04 21:21:26
CLNT90689,IndustrialClient_689,Automotive,Contact_689,client689@example.com,Hyderabad,Karnataka,2023-03-04 02:37:52
CLNT90690,IndustrialClient_690,Construction,Contact_690,client690@example.com,Hyderabad,Telangana,2023-07-02 18:50:00
CLNT90691,IndustrialClient_691,Marine,Contact_691,client691@example.com,Mumbai,Telangana,2025-04-04 14:55:30
CLNT90692,IndustrialClient_692,Marine,Contact_692,client692@example.com,Lucknow,Delhi,2024-10-23 12:57:38
CLNT90693,IndustrialClient_693,Marine,Contact_693,client693@example.com,Nagpur,West Bengal,2024-12-22 12:30:30
