customer_id,customer_name,customer_type,email,phone,city,state,pin_code,division,created_at
CUST102280,Customer_2280,Individual,customer2280@example.com,9141441369,Chennai,Uttar Pradesh,056249,Projects,2023-01-22 18:17:52
CUST102281,Customer_2281,Individual,customer2281@example.com,9608857168,Kolkata,Delhi,673706,Industrial,2024-12-22 16:55:44
CUST102282,Customer_2282,Organization,customer2282@example.com,9214341015,Ahmedabad,Maharashtra,490005,Retail,2025-11-05 10:52:38
CUST102283,Customer_2283,Individual,customer2283@example.com,9875020941,Ahmedabad,Rajasthan,767660,LocalShop,2023-10-24 03:19:16
CUST102284,Customer_2284,Individual,customer2284@example.com,9408075118,Lucknow,Telangana,361308,BrandStore,2023-04-16 06:20:21
CUST102285,Customer_2285,Individual,customer2285@example.com,9486176185,Bengaluru,Gujarat,525831,Distributors,2023-11-08 01:13:59
CUST102286,Customer_2286,Organization,customer2286@example.com,9623601722,Pune,Rajasthan,549862,BrandStore,2023-12-01 20:11:06
CUST102287,Customer_2287,Individual,customer2287@example.com,9805395306,Lucknow,Gujarat,076798,LocalShop,2025-08-05 04:03:22
CUST102288,Customer_2288,Organization,customer2288@example.com,9043661596,Nagpur,Maharashtra,032585,Dealers,2023-07-07 22:49:25
CUST102289,Customer_2289,Organization,customer2289@example.com,9653554500,Bengaluru,Gujarat,195378,Distributors,2025-10-17 06:45:37
CUST102290,Customer_2290,Individual,customer2290@example.com,9985638092,Chennai,Gujarat,633191,Projects,2025-12-19 12:40:03
CUST102291,Customer_2291,Organization,customer2291@example.com,9840628703,Surat,Rajasthan,173172,BrandStore,2025-11-27 21:13:45
CUST102292,Customer_2292,Organization,customer2292@example.com,9760935084,Bengaluru,West Bengal,670984,Distributors,2023-09-05 12:27:45
CUST102293,Customer_2293,Organization,customer2293@example.com,9544280624,Surat,Rajasthan,690707,LocalShop,2024-10-10 16:06:25
CUST102294,Customer_2294,Individual,customer2294@example.com,9246658816,Bengaluru,Tamil Nadu,075842,LocalShop,2024-11-03 05:01:31
CUST102295,Customer_2295,Individual,customer2295@example.com,9983933155,Ahmedabad,Rajasthan,374395,Dealers,2023-09-18 16:10:43
CUST102296,Customer_2296,Organization,customer2296@example.com,9394201342,Chennai,Tamil Nadu,263569,Projects,2024-03-23 02:59:58
CUST102297,Customer_2297,Organization,customer2297@example.com,9086306374,Ahmedabad,Uttar Pradesh,968556,Industrial,2025-04-10 19:25:25
CUST102298,Customer_2298,Organization,customer2298@example.com,9836321511,Surat,Karnataka,266887,Retail,2025-03-18 11:38:08
CUST102299,Customer_2299,Individual,customer2299@example.com,9873649102,Lucknow,Maharashtra,856492,Distributors,2025-06-09 19:27:41
CUST102300,Customer_2300,Organization,customer2300@example.com,9492673952,Jaipur,Gujarat,060968,Distributors,2024-04-22 02:32:50
CUST102301,Customer_2301,Organization,customer2301@example.com,9502066106,Lucknow,Maharashtra,078109,Retail,2024-07-29 13:35:26
CUST102302,Customer_2302,Organization,customer2302@example.com,9640995996,Jaipur,Telangana,435864,Retail,2023-12-19 20:42:51
CUST102303,Customer_2303,Individual,customer2303@example.com,9428156391,Nagpur,Tamil Nadu,793728,BrandStore,2025-03-13 02:15:05
CUST102304,Customer_2304,Individual,customer2304@example.com,9913801316,Kolkata,Tamil Nadu,392182,Distributors,2025-12-24 16:59:15
CUST102305,Customer_2305,Individual,customer2305@example.com,9102905090,Surat,Telangana,382260,BrandStore,2024-08-06 02:29:29
CUST102306,Customer_2306,Individual,customer2306@example.com,9232765590,Bengaluru,Maharashtra,137069,Industrial,2024-06-29 06:22:28
CUST102307,Customer_2307,Individual,customer2307@example.com,9466932765,Bengaluru,Gujarat,081722,Distributors,2023-08-27 20:46:47
CUST102308,Customer_2308,Individual,customer2308@example.com,9289988040,Delhi,Tamil Nadu,603564,LocalShop,2025-09-12 18:05:01
CUST102309,Customer_2309,Individual,customer2309@example.com,9104747962,Pune,Maharashtra,455075,Industrial,2025-08-09 12:33:35
CUST102310,Customer_2310,Organization,customer2310@example.com,9275087498,Chennai,Rajasthan,067160,BrandStore,2024-03-24 20:28:47
CUST102311,Customer_2311,Individual,customer2311@example.com,9349043363,Pune,Rajasthan,569035,Distributors,2025-07-06 16:45:09
CUST102312,Customer_2312,Organization,customer2312@example.com,9877111203,Nagpur,Delhi,588848,BrandStore,2024-01-18 12:49:57
CUST102313,Customer_2313,Organization,customer2313@example.com,9730688910,Bengaluru,Rajasthan,311148,LocalShop,2023-07-07 08:49:39
CUST102314,Customer_2314,Organization,customer2314@example.com,9076921712,Mumbai,Karnataka,217001,Dealers,2025-07-26 15:57:11
CUST102315,Customer_2315,Individual,customer2315@example.com,9562205409,Pune,Tamil Nadu,769199,Industrial,2025-07-03 00:30:57
CUST102316,Customer_2316,Organization,customer2316@example.com,9862772859,Lucknow,Telangana,492025,Retail,2025-09-24 05:12:30
CUST102317,Customer_2317,Organization,customer2317@example.com,9002931997,Pune,Gujarat,474497,Distributors,2023-10-18 12:34:20
CUST102318,Customer_2318,Individual,customer2318@example.com,9286578171,Kolkata,Tamil Nadu,912111,Industrial,2025-04-03 10:45:42
CUST102319,Customer_2319,Individual,customer2319@example.com,9170591139,Ahmedabad,Karnataka,405798,Retail,2025-12-03 21:35:16
CUST102320,Customer_2320,Individual,customer2320@example.com,9921315183,Surat,Maharashtra,585528,BrandStore,2024-06-25 07:15:33
CUST102321,Customer_2321,Individual,customer2321@example.com,9296616419,Pune,Rajasthan,879274,BrandStore,2025-06-23 21:34:03
CUST102322,Customer_2322,Organization,customer2322@example.com,9709902062,Jaipur,Telangana,335939,Industrial,2023-12-16 12:25:20
CUST102323,Customer_2323,Individual,customer2323@example.com,9760458048,Jaipur,West Bengal,344637,Retail,2024-02-22 16:28:06
CUST102324,Customer_2324,Individual,customer2324@example.com,9793357561,Surat,Maharashtra,731686,BrandStore,2024-02-15 09:24:25
CUST102325,Customer_2325,Individual,customer2325@example.com,9770737130,Ahmedabad,Gujarat,446065,Projects,2023-03-18 16:03:42
CUST102326,Customer_2326,Organization,customer2326@example.com,9530281277,Nagpur,Karnataka,038714,Retail,2024-04-03 03:51:17
CUST102327,Customer_2327,Individual,customer2327@example.com,9206878438,Nagpur,West Bengal,116384,Industrial,2025-10-07 14:05:37
CUST102328,Customer_2328,Individual,customer2328@example.com,9683797191,Ahmedabad,West Bengal,525046,Distributors,2024-03-27 05:34:19
CUST102329,Customer_2329,Organization,customer2329@example.com,9149246057,Nagpur,Delhi,712827,Projects,2024-08-31 12:42:32
CUST102330,Customer_2330,Organization,customer2330@example.com,9917476020,Mumbai,Gujarat,974667,LocalShop,2024-03-31 20:10:24
CUST102331,Customer_2331,Individual,customer2331@example.com,9926092800,Hyderabad,Maharashtra,629083,Retail,2023-12-04 03:20:50
CUST102332,Customer_2332,Individual,customer2332@example.com,9354330493,Delhi,West Bengal,153045,Retail,2024-02-17 23:02:32
CUST102333,Customer_2333,Individual,customer2333@example.com,9946075191,Delhi,Maharashtra,484023,Industrial,2024-02-13 22:28:20
CUST102334,Customer_2334,Individual,customer2334@example.com,9018902649,Pune,Tamil Nadu,164401,Distributors,2023-08-14 07:10:05
CUST102335,Customer_2335,Organization,customer2335@example.com,9759371954,Mumbai,Maharashtra,661722,Retail,2023-06-04 00:00:00
CUST102336,Customer_2336,Individual,customer2336@example.com,9956578507,Kolkata,Maharashtra,056188,Distributors,2023-06-21 19:20:15
CUST102337,Customer_2337,Individual,customer2337@example.com,9686548735,Kolkata,Uttar Pradesh,136230,Distributors,2024-10-24 08:19:44
CUST102338,Customer_2338,Organization,customer2338@example.com,9645768885,Delhi,Maharashtra,391618,Industrial,2024-02-26 02:57:24
CUST102339,Customer_2339,Individual,customer2339@example.com,9044623404,Jaipur,Maharashtra,820623,BrandStore,2025-12-15 01:08:21
CUST102340,Customer_2340,Individual,customer2340@example.com,9179415673,Nagpur,Gujarat,604918,Projects,2023-07-01 23:06:43
CUST102341,Customer_2341,Individual,customer2341@example.com,9384858941,Delhi,Maharashtra,502056,BrandStore,2025-01-11 19:51:53
CUST102342,Customer_2342,Organization,customer2342@example.com,9824748285,Pune,Maharashtra,376407,Projects,2023-01-31 18:12:26
CUST102343,Customer_2343,Individual,customer2343@example.com,9639602463,Nagpur,Maharashtra,550998,Projects,2024-04-29 02:23:07
CUST102344,Customer_2344,Individual,customer2344@example.com,9577824336,Lucknow,Gujarat,759401,BrandStore,2025-02-23 02:34:05
CUST102345,Customer_2345,Individual,customer2345@example.com,9796545628,Delhi,Telangana,459014,Distributors,2024-06-01 01:11:23
CUST102346,Customer_2346,Organization,customer2346@example.com,9066014618,Pune,Telangana,398860,Dealers,2024-01-20 22:16:13
CUST102347,Customer_2347,Organization,customer2347@example.com,9015245433,Pune,Tamil Nadu,730326,Distributors,2024-03-17 21:14:12
CUST102348,Customer_2348,Individual,customer2348@example.com,9510105772,Jaipur,Delhi,812185,LocalShop,2024-01-07 18:59:31
CUST102349,Customer_2349,Organization,customer2349@example.com,9984565375,Pune,Delhi,835433,Dealers,2023-03-16 12:40:48
CUST102350,Customer_2350,Organization,customer2350@example.com,9257787461,Bengaluru,Telangana,681137,LocalShop,2023-02-28 09:56:44
CUST102351,Customer_2351,Individual,customer2351@example.com,9708537331,Delhi,Maharashtra,535898,Dealers,2025-06-13 23:43:48
CUST102352,Customer_2352,Individual,customer2352@example.com,9864216002,Kolkata,Rajasthan,406327,Industrial,2025-11-06 05:26:56
CUST102353,Customer_2353,Organization,customer2353@example.com,9936090337,Hyderabad,Uttar Pradesh,332522,BrandStore,2025-06-08 05:35:11
CUST102354,Customer_2354,Individual,customer2354@example.com,9025657123,Surat,Delhi,378174,Distributors,2023-01-08 00:51:48
CUST102355,Customer_2355,Organization,customer2355@example.com,9009438467,Bengaluru,Maharashtra,345728,Projects,2025-12-27 05:05:37
CUST102356,Customer_2356,Individual,customer2356@example.com,9632368518,Chennai,Maharashtra,299601,Projects,2024-04-02 01:04:18
CUST102357,Customer_2357,Organization,customer2357@example.com,9917791588,Pune,Gujarat,900871,Retail,2024-03-28 19:26:00
CUST102358,Customer_2358,Organization,customer2358@example.com,9590076299,Kolkata,Maharashtra,061973,LocalShop,2023-05-16 02:10:28
CUST102359,Customer_2359,Individual,customer2359@example.com,9145349380,Kolkata,Tamil Nadu,518580,BrandStore,2023-03-28 05:16:53
CUST102360,Customer_2360,Organization,customer2360@example.com,9548303937,Surat,Gujarat,830282,Distributors,2023-04-16 13:48:47
CUST102361,Customer_2361,Organization,customer2361@example.com,9122970426,Ahmedabad,Gujarat,765771,BrandStore,2024-02-15 18:32:50
CUST102362,Customer_2362,Individual,customer2362@example.com,9450566740,Ahmedabad,Delhi,290420,Distributors,2024-04-21 05:54:24
CUST102363,Customer_2363,Individual,customer2363@example.com,9808536796,Lucknow,Gujarat,984285,Distributors,2025-01-13 09:17:54
CUST102364,Customer_2364,Organization,customer2364@example.com,9302941384,Surat,Maharashtra,757438,LocalShop,2024-11-01 09:00:34
CUST102365,Customer_2365,Organization,customer2365@example.com,9126434738,Mumbai,Tamil Nadu,759792,Distributors,2024-07-15 04:19:47
CUST102366,Customer_2366,Organization,customer2366@example.com,9332910543,Kolkata,Telangana,838669,BrandStore,2023-01-18 08:30:02
CUST102367,Customer_2367,Individual,customer2367@example.com,9974781422,Jaipur,Maharashtra,918483,BrandStore,2025-03-15 05:28:23
CUST102368,Customer_2368,Individual,customer2368@example.com,9297215647,Jaipur,Maharashtra,381218,LocalShop,2024-02-08 04:05:49
CUST102369,Customer_2369,Individual,customer2369@example.com,9345786960,Nagpur,Telangana,488911,Distributors,2024-12-23 21:30:02
CUST102370,Customer_2370,Individual,customer2370@example.com,9144490818,Bengaluru,Delhi,729825,Distributors,2023-11-03 18:54:06
CUST102371,Customer_2371,Individual,customer2371@example.com,9269958347,Delhi,Gujarat,176657,BrandStore,2024-11-01 10:29:42
CUST102372,Customer_2372,Organization,customer2372@example.com,9839013561,Kolkata,Telangana,499406,Retail,2024-09-01 14:35:11
CUST102373,Customer_2373,Organization,customer2373@example.com,9026363561,Pune,Karnataka,509717,Industrial,2024-11-16 19:26:30
CUST102374,Customer_2374,Individual,customer2374@example.com,9229487933,Bengaluru,Karnataka,958347,Retail,2024-12-01 12:31:02
CUST102375,Customer_2375,Individual,customer2375@example.com,9444618273,Kolkata,Maharashtra,214239,LocalShop,2023-12-13 06:27:11
CUST102376,Customer_2376,Organization,customer2376@example.com,9267717019,Nagpur,Gujarat,475256,LocalShop,2025-06-05 18:30:06
CUST102377,Customer_2377,Organization,customer2377@example.com,9427435731,Mumbai,Delhi,882339,Industrial,2024-09-07 05:50:55
CUST102378,Customer_2378,Organization,customer2378@example.com,9658944483,Surat,West Bengal,785169,Industrial,2023-07-25 12:03:09
CUST102379,Customer_2379,Organization,customer2379@example.com,9875637019,Kolkata,Karnataka,687082,Projects,2023-11-27 01:46:27
CUST102380,Customer_2380,Organization,customer2380@example.com,9064805248,Delhi,Karnataka,921555,LocalShop,2025-07-14 13:31:14
CUST102381,Customer_2381,Individual,customer2381@example.com,9187963329,Delhi,Gujarat,577959,Retail,2024-04-27 02:59:56
CUST102382,Customer_2382,Individual,customer2382@example.com,9096685072,Kolkata,Tamil Nadu,949411,Retail,2023-07-05 23:22:02
CUST102383,Customer_2383,Organization,customer2383@example.com,9236665747,Delhi,Uttar Pradesh,398708,Industrial,2024-08-12 04:24:50
CUST102384,Customer_2384,Organization,customer2384@example.com,9063619893,Surat,Tamil Nadu,705080,LocalShop,2025-03-18 13:10:05
CUST102385,Customer_2385,Individual,customer2385@example.com,9108827032,Kolkata,Maharashtra,696841,Retail,2025-06-25 06:22:54
CUST102386,Customer_2386,Organization,customer2386@example.com,9011269027,Pune,Gujarat,796958,BrandStore,2025-12-05 10:43:21
CUST102387,Customer_2387,Individual,customer2387@example.com,9835045739,Delhi,Gujarat,471288,BrandStore,2024-11-30 18:38:23
CUST102388,Customer_2388,Organization,customer2388@example.com,9095356265,Nagpur,Gujarat,844089,Industrial,2023-04-23 15:11:25
CUST102389,Customer_2389,Organization,customer2389@example.com,9683806125,Mumbai,Rajasthan,659395,BrandStore,2024-05-19 00:38:59
CUST102390,Customer_2390,Organization,customer2390@example.com,9517904247,Bengaluru,Maharashtra,355565,Industrial,2025-12-10 20:05:12
CUST102391,Customer_2391,Individual,customer2391@example.com,9459019736,Kolkata,Maharashtra,375283,Distributors,2023-02-22 00:16:56
CUST102392,Customer_2392,Individual,customer2392@example.com,9028367776,Surat,West Bengal,518561,Projects,2024-01-22 19:38:19
CUST102393,Customer_2393,Organization,customer2393@example.com,9184211977,Lucknow,Rajasthan,408661,Industrial,2025-07-03 16:32:35
CUST102394,Customer_2394,Organization,customer2394@example.com,9181085227,Lucknow,Gujarat,791681,Distributors,2024-10-03 11:10:22
CUST102395,Customer_2395,Organization,customer2395@example.com,9598001290,Ahmedabad,Telangana,539634,Industrial,2023-10-18 02:54:41
CUST102396,Customer_2396,Individual,customer2396@example.com,9569150228,Bengaluru,Rajasthan,046631,BrandStore,2025-06-06 15:22:46
CUST102397,Customer_2397,Individual,customer2397@example.com,9360799164,Chennai,Gujarat,194074,Distributors,2024-03-21 08:25:50
CUST102398,Customer_2398,Individual,customer2398@example.com,9983093485,Nagpur,Delhi,335577,Industrial,2025-08-25 08:05:20
CUST102399,Customer_2399,Organization,customer2399@example.com,9261015174,Surat,Gujarat,156010,Distributors,2023-09-25 17:09:56
CUST102400,Customer_2400,Organization,customer2400@example.com,9316713347,Chennai,Delhi,298130,Retail,2023-08-04 03:25:54
CUST102401,Customer_2401,Organization,customer2401@example.com,9820104812,Hyderabad,Gujarat,466936,Dealers,2023-08-03 12:29:16
CUST102402,Customer_2402,Individual,customer2402@example.com,9890647539,Hyderabad,Uttar Pradesh,599636,Distributors,2025-10-03 13:55:08
CUST102403,Customer_2403,Organization,customer2403@example.com,9020442647,Nagpur,Gujarat,155949,Dealers,2024-03-15 03:01:13
CUST102404,Customer_2404,Organization,customer2404@example.com,9367610188,Mumbai,Maharashtra,216972,BrandStore,2023-08-03 20:22:22
CUST102405,Customer_2405,Individual,customer2405@example.com,9703249097,Lucknow,Gujarat,469444,Retail,2025-07-26 16:54:51
CUST102406,Customer_2406,Organization,customer2406@example.com,9871491594,Pune,Gujarat,394132,LocalShop,2023-10-04 02:54:15
CUST102407,Customer_2407,Organization,customer2407@example.com,9357235202,Surat,Rajasthan,485064,Retail,2023-04-15 20:32:29
CUST102408,Customer_2408,Organization,customer2408@example.com,9562078761,Kolkata,Tamil Nadu,484403,LocalShop,2024-09-09 02:11:11
CUST102409,Customer_2409,Organization,customer2409@example.com,9150014428,Hyderabad,West Bengal,545274,Industrial,2025-12-10 09:10:30
CUST102410,Customer_2410,Individual,customer2410@example.com,9666891432,Chennai,Maharashtra,276344,LocalShop,2023-02-16 10:39:51
CUST102411,Customer_2411,Organization,customer2411@example.com,9674403632,Mumbai,Delhi,419149,Dealers,2023-09-30 11:45:00
CUST102412,Customer_2412,Individual,customer2412@example.com,9655362336,Surat,Karnataka,384254,Industrial,2025-10-06 20:51:16
CUST102413,Customer_2413,Organization,customer2413@example.com,9318241770,Bengaluru,Maharashtra,202501,Projects,2023-08-31 22:26:36
CUST102414,Customer_2414,Individual,customer2414@example.com,9981240494,Pune,Maharashtra,021153,LocalShop,2025-08-24 10:41:29
CUST102415,Customer_2415,Individual,customer2415@example.com,9707433591,Nagpur,Maharashtra,952322,Projects,2023-04-23 03:26:30
CUST102416,Customer_2416,Individual,customer2416@example.com,9900815340,Mumbai,Gujarat,190368,Projects,2023-07-13 13:45:27
CUST102417,Customer_2417,Organization,customer2417@example.com,9478434296,Chennai,West Bengal,814020,BrandStore,2023-03-12 07:03:01
CUST102418,Customer_2418,Organization,customer2418@example.com,9415295351,Ahmedabad,Telangana,917043,BrandStore,2025-09-22 23:41:37
CUST102419,Customer_2419,Organization,customer2419@example.com,9659975102,Surat,Maharashtra,191229,Industrial,2023-08-18 19:49:20
CUST102420,Customer_2420,Individual,customer2420@example.com,9432783212,Surat,Uttar Pradesh,320897,Distributors,2023-06-12 20:21:00
CUST102421,Customer_2421,Organization,customer2421@example.com,9736151541,Kolkata,Gujarat,376704,Distributors,2023-04-24 04:26:01
CUST102422,Customer_2422,Individual,customer2422@example.com,9164763250,Kolkata,Tamil Nadu,481648,Projects,2023-01-17 11:35:04
CUST102423,Customer_2423,Individual,customer2423@example.com,9378241732,Pune,Gujarat,058305,Retail,2024-09-20 12:34:18
CUST102424,Customer_2424,Organization,customer2424@example.com,9771146704,Pune,Delhi,161475,Distributors,2025-07-16 04:20:27
CUST102425,Customer_2425,Organization,customer2425@example.com,9971813504,Hyderabad,Gujarat,046168,Projects,2025-03-20 00:57:35
CUST102426,Customer_2426,Individual,customer2426@example.com,9405292578,Hyderabad,Rajasthan,281858,Distributors,2025-03-22 14:17:13
CUST102427,Customer_2427,Organization,customer2427@example.com,9355054201,Bengaluru,Telangana,902482,LocalShop,2023-01-09 21:31:21
CUST102428,Customer_2428,Individual,customer2428@example.com,9522826244,Bengaluru,Telangana,821147,Dealers,2025-08-24 09:37:49
CUST102429,Customer_2429,Organization,customer2429@example.com,9831871272,Ahmedabad,Maharashtra,592704,LocalShop,2025-03-11 02:52:17
CUST102430,Customer_2430,Individual,customer2430@example.com,9763566960,Jaipur,Maharashtra,550023,Industrial,2024-11-10 18:35:28
CUST102431,Customer_2431,Individual,customer2431@example.com,9973146147,Nagpur,Maharashtra,741189,Industrial,2023-08-15 19:29:50
CUST102432,Customer_2432,Organization,customer2432@example.com,9006571943,Delhi,Maharashtra,637700,Distributors,2023-09-27 12:11:09
CUST102433,Customer_2433,Organization,customer2433@example.com,9878254799,Hyderabad,Maharashtra,864794,BrandStore,2023-05-26 06:00:04
CUST102434,Customer_2434,Individual,customer2434@example.com,9286415502,Ahmedabad,Maharashtra,987946,LocalShop,2025-03-01 01:28:43
CUST102435,Customer_2435,Organization,customer2435@example.com,9979474836,Lucknow,Delhi,959440,Industrial,2023-08-03 05:43:03
CUST102436,Customer_2436,Individual,customer2436@example.com,9395576826,Nagpur,West Bengal,169214,Distributors,2023-11-03 20:31:29
CUST102437,Customer_2437,Individual,customer2437@example.com,9442911861,Surat,Delhi,878156,LocalShop,2025-11-26 04:32:07
CUST102438,Customer_2438,Individual,customer2438@example.com,9922416532,Jaipur,Maharashtra,072403,BrandStore,2024-05-16 04:21:12
CUST102439,Customer_2439,Individual,customer2439@example.com,9934262269,Lucknow,Gujarat,998391,Projects,2024-02-10 17:56:25
CUST102440,Customer_2440,Organization,customer2440@example.com,9678829691,Kolkata,Delhi,445160,Dealers,2023-07-26 12:47:19
CUST102441,Customer_2441,Organization,customer2441@example.com,9350993155,Surat,Delhi,765073,Projects,2025-07-16 06:51:52
CUST102442,Customer_2442,Individual,customer2442@example.com,9132402547,Ahmedabad,Telangana,680183,Industrial,2023-12-18 21:09:30
CUST102443,Customer_2443,Organization,customer2443@example.com,9646624174,Ahmedabad,Uttar Pradesh,789814,Dealers,2025-07-13 00:13:48
CUST102444,Customer_2444,Organization,customer2444@example.com,9863715410,Delhi,Rajasthan,460713,Distributors,2025-05-07 10:20:05
CUST102445,Customer_2445,Organization,customer2445@example.com,9365642886,Bengaluru,Gujarat,321930,Distributors,2023-06-09 16:55:09
CUST102446,Customer_2446,Organization,customer2446@example.com,9175790648,Hyderabad,Maharashtra,248650,Industrial,2024-07-06 16:35:48
CUST102447,Customer_2447,Individual,customer2447@example.com,9634723355,Chennai,Delhi,916458,LocalShop,2024-04-24 12:20:31
CUST102448,Customer_2448,Individual,customer2448@example.com,9956358474,Jaipur,Maharashtra,538517,BrandStore,2024-02-24 01:38:17
CUST102449,Customer_2449,Individual,customer2449@example.com,9444140894,Chennai,Gujarat,373123,Retail,2024-10-22 04:49:18
CUST102450,Customer_2450,Organization,customer2450@example.com,9566528677,Jaipur,Maharashtra,361577,Projects,2023-12-07 17:32:58
CUST102451,Customer_2451,Individual,customer2451@example.com,9351102790,Ahmedabad,Telangana,819594,Retail,2024-04-25 09:12:55
CUST102452,Customer_2452,Individual,customer2452@example.com,9937664903,Hyderabad,Gujarat,388049,Distributors,2025-06-04 23:45:47
CUST102453,Customer_2453,Organization,customer2453@example.com,9360073896,Kolkata,Maharashtra,489281,BrandStore,2023-03-06 20:45:02
CUST102454,Customer_2454,Organization,customer2454@example.com,9174551580,Nagpur,Tamil Nadu,605307,Projects,2024-11-16 09:19:25
CUST102455,Customer_2455,Organization,customer2455@example.com,9984603314,Chennai,Maharashtra,629447,Projects,2024-08-08 06:00:55
CUST102456,Customer_2456,Organization,customer2456@example.com,9282297858,Nagpur,Gujarat,350757,Dealers,2023-08-03 04:27:03
CUST102457,Customer_2457,Organization,customer2457@example.com,9004067678,Mumbai,Tamil Nadu,372991,Distributors,2025-11-26 18:29:32
CUST102458,Customer_2458,Organization,customer2458@example.com,9761262769,Nagpur,Telangana,171965,Retail,2024-08-17 19:46:00
CUST102459,Customer_2459,Individual,customer2459@example.com,9865909465,Surat,Delhi,685909,Industrial,2025-04-21 10:48:46
CUST102460,Customer_2460,Individual,customer2460@example.com,9896971874,Pune,Tamil Nadu,742006,Industrial,2024-06-25 15:43:05
CUST102461,Customer_2461,Organization,customer2461@example.com,9941355330,Bengaluru,Tamil Nadu,526006,Dealers,2023-04-27 23:30:15
CUST102462,Customer_2462,Organization,customer2462@example.com,9366016718,Lucknow,Tamil Nadu,629780,Distributors,2025-01-16 22:38:15
CUST102463,Customer_2463,Individual,customer2463@example.com,9291398926,Bengaluru,Maharashtra,235519,Projects,2025-05-01 01:01:37
CUST102464,Customer_2464,Organization,customer2464@example.com,9770099699,Surat,Maharashtra,633841,Distributors,2024-02-26 00:33:11
CUST102465,Customer_2465,Individual,customer2465@example.com,9378590111,Surat,Telangana,460328,Dealers,2025-04-02 17:33:56
CUST102466,Customer_2466,Individual,customer2466@example.com,9509161061,Delhi,Maharashtra,998458,Distributors,2024-05-22 13:27:09
CUST102467,Customer_2467,Organization,customer2467@example.com,9814464679,Nagpur,Tamil Nadu,201344,LocalShop,2025-04-07 06:25:20
CUST102468,Customer_2468,Individual,customer2468@example.com,9112182383,Bengaluru,Gujarat,633315,Industrial,2025-07-17 20:22:59
CUST102469,Customer_2469,Organization,customer2469@example.com,9808580232,Hyderabad,Gujarat,877991,Distributors,2024-03-29 18:43:05
CUST102470,Customer_2470,Organization,customer2470@example.com,9599458347,Pune,Delhi,589047,Dealers,2024-10-04 10:33:56
CUST102471,Customer_2471,Organization,customer2471@example.com,9803631935,Mumbai,West Bengal,843660,BrandStore,2025-04-27 08:10:52
CUST102472,Customer_2472,Individual,customer2472@example.com,9723866278,Bengaluru,Rajasthan,371140,LocalShop,2025-09-05 02:48:48
CUST102473,Customer_2473,Individual,customer2473@example.com,9061117205,Surat,Maharashtra,263988,Distributors,2024-01-14 05:37:37
CUST102474,Customer_2474,Organization,customer2474@example.com,9908528630,Surat,Uttar Pradesh,927529,Projects,2023-12-14 08:33:44
CUST102475,Customer_2475,Individual,customer2475@example.com,9382686805,Chennai,Maharashtra,966317,BrandStore,2025-11-21 15:27:02
CUST102476,Customer_2476,Organization,customer2476@example.com,9095054352,Delhi,Delhi,084285,Dealers,2023-05-30 14:16:44
CUST102477,Customer_2477,Individual,customer2477@example.com,9306763864,Surat,West Bengal,083472,BrandStore,2024-03-27 19:55:46
CUST102478,Customer_2478,Organization,customer2478@example.com,9620716988,Bengaluru,Rajasthan,693585,Industrial,2024-05-18 23:41:04
CUST102479,Customer_2479,Organization,customer2479@example.com,9031910234,Hyderabad,Maharashtra,988539,LocalShop,2025-11-25 01:57:59
CUST102480,Customer_2480,Organization,customer2480@example.com,9065178157,Jaipur,Tamil Nadu,369753,Industrial,2025-01-22 10:55:22
CUST102481,Customer_2481,Organization,customer2481@example.com,9765884813,Lucknow,Gujarat,620886,Distributors,2024-10-21 18:36:40
CUST102482,Customer_2482,Individual,customer2482@example.com,9012860683,Lucknow,Maharashtra,753722,Projects,2023-10-30 09:55:22
CUST102483,Customer_2483,Organization,customer2483@example.com,9962455750,Nagpur,Rajasthan,785815,BrandStore,2025-10-25 20:52:22
CUST102484,Customer_2484,Individual,customer2484@example.com,9127689202,Kolkata,Delhi,646871,Dealers,2025-01-23 16:04:53
CUST102485,Customer_2485,Organization,customer2485@example.com,9274868719,Bengaluru,Maharashtra,051835,BrandStore,2024-01-07 14:52:01
CUST102486,Customer_2486,Organization,customer2486@example.com,9147708548,Mumbai,West Bengal,963607,LocalShop,2025-09-08 18:34:02
CUST102487,Customer_2487,Individual,customer2487@example.com,9512001869,Chennai,Gujarat,724222,Retail,2024-06-14 08:04:00
CUST102488,Customer_2488,Organization,customer2488@example.com,9538022314,Bengaluru,Karnataka,063196,Dealers,2024-10-12 01:10:20
CUST102489,Customer_2489,Organization,customer2489@example.com,9940346401,Delhi,Karnataka,247326,Projects,2025-11-03 10:04:35
CUST102490,Customer_2490,Individual,customer2490@example.com,9381727081,Kolkata,West Bengal,939985,Retail,2025-07-05 09:05:23
CUST102491,Customer_2491,Individual,customer2491@example.com,9808299229,Lucknow,West Bengal,743418,Retail,2024-03-24 16:54:06
CUST102492,Customer_2492,Organization,customer2492@example.com,9289643220,Kolkata,Gujarat,383363,Projects,2025-03-13 20:07:40
CUST102493,Customer_2493,Individual,customer2493@example.com,9771187572,Pune,Maharashtra,868294,Dealers,2024-04-01 07:38:37
CUST102494,Customer_2494,Individual,customer2494@example.com,9090776422,Chennai,Telangana,481741,Projects,2024-01-26 11:21:01
CUST102495,Customer_2495,Individual,customer2495@example.com,9119990252,Delhi,Karnataka,212841,Distributors,2024-04-07 04:25:53
